
Debian GNU/Linux 11 syzkaller ttyS0

Warning: Permanently added '[localhost]:14393' (ED25519) to the list of known hosts.
2024/05/20 01:39:10 ignoring optional flag "sandboxArg"="0"
2024/05/20 01:39:10 parsed 1 programs
syzkaller login: [  239.357004][ T6181] cgroup: Unknown subsys name 'net'
[  370.862102][ T3434] Bluetooth: hci3: command tx timeout
[  370.917834][   T45] netdevsim netdevsim5 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  370.941855][ T3434] Bluetooth: hci4: command tx timeout
[  371.006765][   T45] netdevsim netdevsim5 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  371.046513][   T45] netdevsim netdevsim5 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  371.106602][T11901] netdevsim netdevsim6 netdevsim0: renamed from eth0
[  371.108270][T11901] netdevsim netdevsim6 netdevsim1: renamed from eth1
[  371.109810][T11901] netdevsim netdevsim6 netdevsim2: renamed from eth2
[  371.111302][T11901] netdevsim netdevsim6 netdevsim3: renamed from eth3
[  371.155015][T11901] 8021q: adding VLAN 0 to HW filter on device bond0
[  371.161902][T11901] 8021q: adding VLAN 0 to HW filter on device team0
[  371.220774][ T6102] bridge0: port 1(bridge_slave_0) entered blocking state
[  371.221350][ T6102] bridge0: port 1(bridge_slave_0) entered forwarding state
[  371.233175][ T6102] bridge0: port 2(bridge_slave_1) entered blocking state
[  371.233730][ T6102] bridge0: port 2(bridge_slave_1) entered forwarding state
[  371.338178][T11901] 8021q: adding VLAN 0 to HW filter on device batadv0
[  371.455160][T11901] veth0_vlan: entered promiscuous mode
[  371.458320][T11901] veth1_vlan: entered promiscuous mode
[  371.469526][T11901] veth0_macvtap: entered promiscuous mode
[  371.471667][T11901] veth1_macvtap: entered promiscuous mode
[  371.481106][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  371.482034][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.482708][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  371.483471][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.484161][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  371.484876][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.485548][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  371.486246][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.486861][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  371.487512][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.488937][T11901] batman_adv: batadv0: Interface activated: batadv_slave_0
[  371.494410][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  371.495162][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.495881][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  371.496604][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.497328][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  371.498018][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.498633][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  371.499292][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.499914][T11901] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  371.500581][T11901] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  371.502061][T11901] batman_adv: batadv0: Interface activated: batadv_slave_1
[  371.513056][T11901] netdevsim netdevsim6 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  371.513671][T11901] netdevsim netdevsim6 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  371.514279][T11901] netdevsim netdevsim6 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  371.514851][T11901] netdevsim netdevsim6 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  371.526966][   T45] bridge_slave_1: left allmulticast mode
[  371.527376][   T45] bridge_slave_1: left promiscuous mode
[  371.527856][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  371.532150][   T45] bridge_slave_0: left allmulticast mode
[  371.532544][   T45] bridge_slave_0: left promiscuous mode
[  371.533014][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  371.540755][   T45] bridge_slave_1: left allmulticast mode
[  371.541161][   T45] bridge_slave_1: left promiscuous mode
[  371.541641][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  371.543364][   T45] bridge_slave_0: left allmulticast mode
[  371.543779][   T45] bridge_slave_0: left promiscuous mode
[  371.544237][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  371.545946][   T45] bridge_slave_1: left allmulticast mode
[  371.546369][   T45] bridge_slave_1: left promiscuous mode
[  371.546832][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  371.547967][   T45] bridge_slave_0: left allmulticast mode
[  371.548385][   T45] bridge_slave_0: left promiscuous mode
[  371.548855][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  371.925265][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  371.966573][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  372.004221][   T45] bond0 (unregistering): Released all slaves
[  372.008427][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  372.044632][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  372.103857][   T45] bond0 (unregistering): Released all slaves
[  372.110444][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  372.154722][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  372.204042][   T45] bond0 (unregistering): Released all slaves
[  372.550798][ T3060] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  372.551420][ T3060] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  372.648882][   T45] hsr_slave_0: left promiscuous mode
[  372.684832][   T45] hsr_slave_1: left promiscuous mode
[  372.771851][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  372.772464][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  372.773912][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  372.774496][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  372.777718][   T45] hsr_slave_0: left promiscuous mode
[  372.822098][   T45] hsr_slave_1: left promiscuous mode
[  372.871868][ T3434] Bluetooth: hci1: command tx timeout
[  372.901845][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  372.903409][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  372.906708][   T45] hsr_slave_0: left promiscuous mode
[  372.942364][   T45] hsr_slave_1: left promiscuous mode
[  372.952457][ T3434] Bluetooth: hci3: command tx timeout
[  373.021839][ T3434] Bluetooth: hci4: command tx timeout
[  373.051876][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  373.053308][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  373.063187][   T45] veth1_macvtap: left promiscuous mode
[  373.063666][   T45] veth0_macvtap: left promiscuous mode
[  373.064094][   T45] veth1_vlan: left promiscuous mode
[  373.064571][   T45] veth0_vlan: left promiscuous mode
[  373.065441][   T45] veth1_vlan: left promiscuous mode
[  373.065929][   T45] veth0_vlan: left promiscuous mode
[  373.237920][   T45] team0 (unregistering): Port device team_slave_1 removed
[  373.246233][   T45] team0 (unregistering): Port device team_slave_0 removed
[  373.336481][   T45] team0 (unregistering): Port device team_slave_1 removed
[  373.341362][   T45] team0 (unregistering): Port device team_slave_0 removed
[  373.456391][   T45] team0 (unregistering): Port device team_slave_1 removed
[  373.461061][   T45] team0 (unregistering): Port device team_slave_0 removed
[  373.543266][ T9024] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  373.543880][ T9024] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  373.675089][T11911] netdevsim netdevsim4 netdevsim0: renamed from eth0
[  373.685991][T11919] netdevsim netdevsim5 netdevsim0: renamed from eth0
[  373.690853][T11919] netdevsim netdevsim5 netdevsim1: renamed from eth1
[  373.700707][T11919] netdevsim netdevsim5 netdevsim2: renamed from eth2
[  373.706752][T11911] netdevsim netdevsim4 netdevsim1: renamed from eth1
[  373.717014][T11911] netdevsim netdevsim4 netdevsim2: renamed from eth2
[  373.730925][T11911] netdevsim netdevsim4 netdevsim3: renamed from eth3
[  373.736836][T11919] netdevsim netdevsim5 netdevsim3: renamed from eth3
[  373.829610][T11911] 8021q: adding VLAN 0 to HW filter on device bond0
[  373.839979][T11911] 8021q: adding VLAN 0 to HW filter on device team0
[  373.856959][ T1114] bridge0: port 1(bridge_slave_0) entered blocking state
[  373.857516][ T1114] bridge0: port 1(bridge_slave_0) entered forwarding state
[  373.867353][ T1114] bridge0: port 2(bridge_slave_1) entered blocking state
[  373.868582][ T1114] bridge0: port 2(bridge_slave_1) entered forwarding state
[  373.889991][T11919] 8021q: adding VLAN 0 to HW filter on device bond0
[  373.917486][T11919] 8021q: adding VLAN 0 to HW filter on device team0
[  373.920711][ T1114] bridge0: port 1(bridge_slave_0) entered blocking state
[  373.921268][ T1114] bridge0: port 1(bridge_slave_0) entered forwarding state
[  373.935202][ T1114] bridge0: port 2(bridge_slave_1) entered blocking state
[  373.935721][ T1114] bridge0: port 2(bridge_slave_1) entered forwarding state
[  373.973867][T11919] hsr0: Slave B (hsr_slave_1) is not up; please bring it up to get a fully working HSR network
[  374.069671][T11911] 8021q: adding VLAN 0 to HW filter on device batadv0
[  374.110290][T11919] 8021q: adding VLAN 0 to HW filter on device batadv0
[  374.294743][T11911] veth0_vlan: entered promiscuous mode
[  374.301082][T11911] veth1_vlan: entered promiscuous mode
[  374.341919][T11911] veth0_macvtap: entered promiscuous mode
[  374.347330][T11919] veth0_vlan: entered promiscuous mode
[  374.351244][T11919] veth1_vlan: entered promiscuous mode
[  374.358669][T11911] veth1_macvtap: entered promiscuous mode
[  374.372721][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.373460][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.374090][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.374758][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.375379][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.376046][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.376668][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.377333][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.377971][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.378637][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.380033][T11911] batman_adv: batadv0: Interface activated: batadv_slave_0
[  374.395519][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  374.396328][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.397065][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  374.397838][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.398523][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  374.399251][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.399932][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  374.400659][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.401295][T11911] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  374.402093][T11911] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.403552][T11911] batman_adv: batadv0: Interface activated: batadv_slave_1
[  374.411268][T11919] veth0_macvtap: entered promiscuous mode
[  374.415793][T11919] veth1_macvtap: entered promiscuous mode
[  374.421900][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.422611][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.423236][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.423908][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.424523][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.425187][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.425893][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.426575][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.427253][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.427976][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.428643][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  374.429357][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.430855][T11919] batman_adv: batadv0: Interface activated: batadv_slave_0
[  374.444230][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  374.445016][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.445693][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  374.446367][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.446992][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  374.447660][T11919] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  374.448287][T11919] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
